MsgID.LOCAL_VELOCITY,12.2630000,8.8216982,-0.0702424,0.1241181
MsgID.GLOBAL_POSITION,0.0000000,-122.3957517,37.7934191,4.9990000
MsgID.LOCAL_VELOCITY,0.0000000,8.8200000,-0.0700000,0.1200000
MsgID.LOCAL_POSITION,12.5130000,17.4447346,0.0815466,-5.0017152
MsgID.LOCAL_VELOCITY,12.5130000,8.5687962,-0.0522925,0.1376969
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7934385,5.0010000
MsgID.LOCAL_VELOCITY,0.0000000,8.5600000,-0.0500000,0.1300000
MsgID.LOCAL_POSITION,12.7640000,19.4799175,-0.0354481,-4.9910727
MsgID.LOCAL_VELOCITY,12.7640000,6.7417607,-0.0790219,0.1223684
MsgID.GLOBAL_POSITION,0.0000000,-122.3957523,37.7934568,4.9910000
MsgID.LOCAL_VELOCITY,0.0000000,6.7400000,-0.0700000,0.1200000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,13.0140000,20.8273067,0.0645759,-4.9914923
MsgID.LOCAL_VELOCITY,13.0140000,4.9428821,-0.0519162,0.0109785
MsgID.GLOBAL_POSITION,0.0000000,-122.3957512,37.7934690,4.9910000
MsgID.LOCAL_VELOCITY,0.0000000,4.9400000,-0.0500000,0.0100000
MsgID.LOCAL_POSITION,13.2640000,21.9191265,0.0784629,-4.9912534
MsgID.LOCAL_VELOCITY,13.2640000,3.2721174,-0.0584536,0.0083755
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7934788,4.9910000
MsgID.LOCAL_VELOCITY,0.0000000,3.2700000,-0.0500000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957519,37.7934842,4.9760000
MsgID.LOCAL_VELOCITY,0.0000000,1.8700000,-0.0700000,0.0000000
MsgID.LOCAL_POSITION,13.5150000,22.5183811,-0.0013514,-4.9765410
MsgID.LOCAL_VELOCITY,13.5150000,1.8714148,-0.0725222,0.0030391
MsgID.LOCAL_POSITION,13.7650000,22.8064041,-0.2378553,-4.9644918
MsgID.LOCAL_VELOCITY,13.7650000,0.2850178,-0.0394641,-0.1290440
MsgID.GLOBAL_POSITION,0.0000000,-122.3957546,37.7934868,4.9640000
MsgID.LOCAL_VELOCITY,0.0000000,0.2800000,-0.0300000,-0.1200000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,14.0150000,22.6855907,-0.1123545,-4.9776349
MsgID.LOCAL_VELOCITY,14.0150000,-0.9796758,0.0608349,-0.1926800
MsgID.GLOBAL_POSITION,0.0000000,-122.3957532,37.7934857,4.9770000
MsgID.LOCAL_VELOCITY,0.0000000,-0.9700000,0.0600000,-0.1900000
MsgID.LOCAL_POSITION,14.2650000,22.1359558,-0.1893955,-4.9823689
MsgID.LOCAL_VELOCITY,14.2650000,-2.2613707,0.1218122,-0.1156029
MsgID.GLOBAL_POSITION,0.0000000,-122.3957540,37.7934807,4.9820000
MsgID.LOCAL_VELOCITY,0.0000000,-2.2600000,0.1200000,-0.1100000
MsgID.LOCAL_POSITION,14.5160000,21.6409721,-0.2246099,-4.9658756
MsgID.LOCAL_VELOCITY,14.5160000,-3.1147656,0.2249882,-0.1285758
MsgID.GLOBAL_POSITION,0.0000000,-122.3957544,37.7934763,4.9650000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1100000,0.2200000,-0.1200000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957530,37.7934694,4.9760000
MsgID.LOCAL_VELOCITY,0.0000000,-3.0400000,0.3000000,-0.1800000
MsgID.LOCAL_POSITION,14.7660000,20.8798885,-0.0972568,-4.9762492
MsgID.LOCAL_VELOCITY,14.7660000,-3.0446510,0.3044873,-0.1868076
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7934631,4.9780000
MsgID.LOCAL_VELOCITY,0.0000000,-2.3000000,0.2300000,-0.0700000
MsgID.LOCAL_POSITION,15.0160000,20.1790161,0.1097657,-4.9782124
MsgID.LOCAL_VELOCITY,15.0160000,-2.3042305,0.2398864,-0.0792346
MsgID.GLOBAL_POSITION,0.0000000,-122.3957491,37.7934580,4.9750000
MsgID.LOCAL_VELOCITY,0.0000000,-0.9300000,0.0800000,-0.1500000
MsgID.LOCAL_POSITION,15.2670000,19.6127090,0.2492880,-4.9755478
MsgID.LOCAL_VELOCITY,15.2670000,-0.9331276,0.0866437,-0.1509512
MsgID.LOCAL_POSITION,15.5190000,19.5183353,0.1130874,-4.9838610
MsgID.LOCAL_VELOCITY,15.5190000,-0.3722197,0.3265615,-0.0969240
MsgID.GLOBAL_POSITION,0.0000000,-122.3957506,37.7934572,4.9830000
MsgID.LOCAL_VELOCITY,0.0000000,-0.3700000,0.3300000,-0.0900000
MsgID.LOCAL_POSITION,15.7700000,19.5545406,0.2875343,-4.9799628
MsgID.LOCAL_VELOCITY,15.7700000,-0.3510285,1.6331029,-0.0992530
MsgID.GLOBAL_POSITION,0.0000000,-122.3957487,37.7934575,4.9790000
MsgID.LOCAL_VELOCITY,0.0000000,-0.3500000,1.6300000,-0.0900000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,16.0190000,19.4441204,1.0073113,-4.9856200
MsgID.LOCAL_VELOCITY,16.0190000,-0.2638417,2.7748690,-0.1011420
MsgID.GLOBAL_POSITION,0.0000000,-122.3957405,37.7934565,4.9850000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2600000,2.7700000,-0.1000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957299,37.7934560,4.9920000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1400000,3.9200000,-0.0200000
MsgID.LOCAL_POSITION,16.2690000,19.3885956,1.9522613,-4.9922090
MsgID.LOCAL_VELOCITY,16.2690000,-0.1468639,3.9265888,-0.0295185
MsgID.LOCAL_POSITION,16.5200000,19.3047390,2.8781295,-4.9961782
MsgID.LOCAL_VELOCITY,16.5200000,-0.0475534,4.9566154,-0.0397904
MsgID.GLOBAL_POSITION,0.0000000,-122.3957195,37.7934552,4.9960000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0400000,4.9500000,-0.0300000
MsgID.LOCAL_POSITION,16.7700000,19.2210102,4.1573415,-4.9990602
MsgID.LOCAL_VELOCITY,16.7700000,0.0617145,5.9434690,0.0179385
